depa_nombre,muni_nombre,total_prestadores,profesional_independiente,ips,objeto_social_diferente,transporte_especial,natural,juridico,privada,mixta,publica,vencimiento_2025,vencimiento_2026,vencimiento_2027,vencimiento_2028,vencimiento_2029,municipio_pdet,municipio_zomac,municipio_pnis,municipio_pnsr_antes_2023,municipio_pnsr_2023,municipio_pnsr_2024,muni_nombre_corr,depa_nombre_corr,MPIO,depa_nombre:1,muni_nombre:1,AÑO,total_pob,total_cabecera,total_cprd,hombres_cabecera,hombres_cprd,hombres_total,mujeres_cabecera,mujeres_cprd,mujeres_total,hombres_primera_infancia,hombres_infancia,hombres_adolescencia,hombres_juventud,hombres_adultez,hombres_vejez,mujeres_primera_infancia,mujeres_infancia,mujeres_adolescencia,mujeres_juventud,mujeres_adultez,mujeres_vejez,etnia_cabecera,etnia_cprd,etnia_total,superficie,region
GUAINÍA,INÍRIDA,22,13,9,0,0,13,9,20,1,1,7,2,5,4,4,NO,NO,NO,SI,SI,SI,INÍRIDA,GUAINÍA,94001,GUAINÍA,INÍRIDA,2025,38767,26405,12362,13008,6726,19734,13397,5636,19033,2384,2420,2460,3879,7130,1461,2269,2370,2475,3617,7009,1293,16382,11750,28132,14937.31451528543,Región Llano
GUAVIARE,CALAMAR,2,2,0,0,0,2,0,2,0,0,1,0,0,1,0,SI,SI,SI,SI,SI,SI,CALAMAR,GUAVIARE,95015,GUAVIARE,CALAMAR,2025,11935,5561,6374,2742,3776,6518,2819,2598,5417,723,661,649,1149,2614,722,720,619,580,875,2190,433,631,536,1167,12786.07536639376,Región Llano
GUAVIARE,EL RETORNO,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,SI,SI,SI,SI,SI,SI,EL RETORNO,GUAVIARE,95025,GUAVIARE,EL RETORNO,2025,17957,4842,13115,2337,7169,9506,2505,5946,8451,1022,1142,1233,1330,3721,1058,1006,1115,1096,1226,3187,821,293,1699,1992,11310.98914510604,Región Llano
GUAVIARE,SAN JOSÉ DEL GUAVIARE,67,43,21,1,2,43,24,65,0,2,26,31,4,5,1,SI,SI,SI,SI,SI,SI,SAN JOSÉ DEL GUAVIARE,GUAVIARE,95001,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2025,64930,45282,19648,21793,10707,32500,23489,8941,32430,3711,3608,3624,5859,12635,3063,3562,3548,3512,5442,13243,3123,4044,4334,8378,15346.37819658947,Región Llano
HUILA,ACEVEDO,5,4,1,0,0,4,1,4,0,1,4,0,0,1,0,NO,SI,NO,NO,SI,SI,ACEVEDO,HUILA,41006,HUILA,ACEVEDO,2025,27418,4825,22593,2334,11678,14012,2491,10915,13406,1589,1734,1701,2138,5447,1403,1597,1752,1656,2052,5086,1263,129,254,383,537.0913438961018,Región Centro Sur
HUILA,AGRADO,3,2,1,0,0,2,1,2,0,1,3,0,0,0,0,NO,NO,NO,NO,SI,NO,AGRADO,HUILA,41013,HUILA,AGRADO,2025,9630,6130,3500,2992,1785,4777,3138,1715,4853,492,539,540,700,1812,694,504,545,540,693,1834,737,20,27,47,277.6998740941808,Región Centro Sur
HUILA,AIPE,6,3,1,0,2,3,3,5,0,1,3,2,1,0,0,NO,NO,NO,NO,SI,NO,AIPE,HUILA,41016,HUILA,AIPE,2025,17715,11466,6249,5517,3228,8745,5949,3021,8970,902,971,940,1234,3464,1234,932,994,939,1277,3477,1351,29,12,41,744.7558989296608,Región Centro Sur
HUILA,ALGECIRAS,6,5,1,0,0,5,1,5,0,1,3,1,0,2,0,SI,SI,NO,SI,SI,SI,ALGECIRAS,HUILA,41020,HUILA,ALGECIRAS,2025,24605,11720,12885,5596,7035,12631,6124,5850,11974,1125,1377,1527,1996,4882,1724,1140,1353,1359,1686,4771,1665,31,14,45,554.2141963175658,Región Centro Sur
HUILA,BARAYA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,SI,NO,NO,SI,SI,BARAYA,HUILA,41078,HUILA,BARAYA,2025,9078,4197,4881,2118,2819,4937,2079,2062,4141,349,449,548,918,1867,806,297,427,486,552,1682,697,18,16,34,819.6774372269837,Región Centro Sur
HUILA,CAMPOALEGRE,13,10,3,0,0,10,3,12,0,1,10,3,0,0,0,NO,NO,NO,NO,NO,NO,CAMPOALEGRE,HUILA,41132,HUILA,CAMPOALEGRE,2025,33882,25543,8339,12493,4327,16820,13050,4012,17062,1587,1744,1734,2389,6936,2430,1486,1636,1645,2332,7179,2784,155,15,170,435.8354725860573,Región Centro Sur
HUILA,COLOMBIA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,SI,NO,NO,SI,SI,COLOMBIA,HUILA,41206,HUILA,COLOMBIA,2025,7866,2202,5664,1086,3187,4273,1116,2477,3593,420,439,428,580,1677,729,389,396,345,439,1452,572,6,2,8,1724.071466344317,Región Centro Sur
HUILA,ELÍAS,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,NO,NO,ELÍAS,HUILA,41244,HUILA,ELÍAS,2025,4635,1502,3133,742,1661,2403,760,1472,2232,191,223,249,341,971,428,204,244,240,279,880,385,9,5,14,74.60042755555668,Región Centro Sur
HUILA,GARZÓN,63,57,3,2,1,57,6,60,1,2,34,17,10,1,1,NO,NO,NO,NO,NO,NO,GARZÓN,HUILA,41298,HUILA,GARZÓN,2025,79609,41730,37879,19580,19725,39305,22150,18154,40304,3999,4380,4447,5990,15442,5047,3863,4252,4188,5679,16606,5716,269,96,365,643.4521152439523,Región Centro Sur
HUILA,GIGANTE,10,8,1,0,1,8,2,9,0,1,6,2,2,0,0,NO,NO,NO,NO,NO,NO,GIGANTE,HUILA,41306,HUILA,GIGANTE,2025,26926,10498,16428,5027,8252,13279,5471,8176,13647,1179,1350,1404,1871,5373,2102,1186,1444,1506,1867,5451,2193,76,48,124,535.6133398108489,Región Centro Sur
HUILA,GUADALUPE,12,11,1,0,0,11,1,11,0,1,5,4,1,2,0,NO,NO,NO,NO,SI,NO,GUADALUPE,HUILA,41319,HUILA,GUADALUPE,2025,19729,5713,14016,2690,7265,9955,3023,6751,9774,1025,1135,1144,1416,3923,1312,1051,1144,1080,1349,3849,1301,29,28,57,273.0432692405118,Región Centro Sur
HUILA,HOBO,2,1,1,0,0,1,1,1,0,1,0,2,0,0,0,NO,SI,NO,NO,SI,SI,HOBO,HUILA,41349,HUILA,HOBO,2025,7927,6052,1875,2913,1083,3996,3139,792,3931,432,459,435,570,1580,520,395,425,406,567,1536,602,48,5,53,180.7703159044245,Región Centro Sur
HUILA,ISNOS,7,6,1,0,0,6,1,6,0,1,1,0,1,5,0,NO,SI,NO,NO,SI,SI,ISNOS,HUILA,41359,HUILA,ISNOS,2025,27847,6520,21327,3064,10870,13934,3456,10457,13913,1285,1450,1517,2147,5799,1736,1345,1469,1453,2071,5725,1850,79,469,548,337.3637270107575,Región Centro Sur
HUILA,LA ARGENTINA,7,6,1,0,0,6,1,6,0,1,4,1,1,0,1,NO,NO,NO,NO,SI,NO,LA ARGENTINA,HUILA,41378,HUILA,LA ARGENTINA,2025,14218,5216,9002,2539,4624,7163,2677,4378,7055,792,861,830,1026,2812,842,753,825,803,1048,2809,817,84,945,1029,322.2585189211987,Región Centro Sur
HUILA,LA PLATA,46,38,6,2,0,38,8,43,0,3,21,16,4,5,0,NO,NO,NO,NO,NO,NO,LA PLATA,HUILA,41396,HUILA,LA PLATA,2025,67206,27475,39731,13519,20454,33973,13956,19277,33233,3953,4092,3870,5114,12986,3958,3746,3932,3689,4862,12833,4171,733,3636,4369,862.9764194545818,Región Centro Sur
HUILA,NEIVA,707,515,163,15,14,514,193,702,0,5,369,212,55,58,13,NO,NO,NO,NO,NO,NO,NEIVA,HUILA,41001,HUILA,NEIVA,2025,388229,362163,26066,173033,13039,186072,189130,13027,202157,18104,18867,18391,28125,78913,23672,16971,18071,17891,28159,88434,32631,2856,987,3843,1232.246686659626,Región Centro Sur
HUILA,NÁTAGA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,NO,NO,NÁTAGA,HUILA,41483,HUILA,NÁTAGA,2025,7117,2839,4278,1376,2252,3628,1463,2026,3489,442,441,401,506,1347,491,445,440,390,504,1238,472,24,611,635,142.1905727039655,Región Centro Sur
HUILA,OPORAPA,4,3,1,0,0,3,1,3,0,1,3,0,0,1,0,NO,NO,NO,NO,SI,NO,OPORAPA,HUILA,41503,HUILA,OPORAPA,2025,12843,2412,10431,1190,5292,6482,1222,5139,6361,815,849,787,966,2397,668,839,850,780,971,2293,628,6,25,31,146.1087153550951,Región Centro Sur
HUILA,PAICOL,3,1,1,0,1,1,2,2,0,1,1,2,0,0,0,NO,NO,NO,NO,SI,NO,PAICOL,HUILA,41518,HUILA,PAICOL,2025,7247,2980,4267,1419,2263,3682,1561,2004,3565,382,423,426,523,1427,501,337,382,384,507,1467,488,24,70,94,288.4654091894341,Región Centro Sur
HUILA,PALERMO,7,4,2,0,1,4,3,6,0,1,4,2,0,0,1,NO,NO,NO,NO,SI,NO,PALERMO,HUILA,41524,HUILA,PALERMO,2025,28899,13381,15518,6590,8058,14648,6791,7460,14251,1433,1472,1421,2078,6125,2119,1318,1402,1368,1991,6041,2131,49,146,195,942.0246936135649,Región Centro Sur
HUILA,PALESTINA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,PALESTINA,HUILA,41530,HUILA,PALESTINA,2025,12359,1789,10570,844,5513,6357,945,5057,6002,750,725,641,913,2576,752,652,669,633,910,2470,668,80,406,486,160.7205466966228,Región Centro Sur
HUILA,PITAL,9,8,1,0,0,8,1,8,0,1,2,3,1,3,0,NO,NO,NO,NO,NO,NO,PITAL,HUILA,41548,HUILA,PITAL,2025,15141,5226,9915,2460,5130,7590,2766,4785,7551,932,942,849,1042,2875,950,916,914,812,1061,2842,1006,26,14,40,210.6697723814913,Región Centro Sur
HUILA,PITALITO,184,151,22,7,4,151,33,182,0,2,86,55,15,21,7,NO,NO,NO,NO,NO,NO,PITALITO,HUILA,41551,HUILA,PITALITO,2025,137170,79292,57878,38615,29469,68084,40677,28409,69086,6923,7430,7469,10962,27637,7663,6466,7186,7339,10708,28742,8645,888,2047,2935,648.5588132599827,Región Centro Sur
HUILA,RIVERA,8,4,3,0,1,4,4,7,0,1,5,1,1,1,0,NO,NO,NO,NO,NO,NO,RIVERA,HUILA,41615,HUILA,RIVERA,2025,26742,12499,14243,6126,8166,14292,6373,6077,12450,1162,1262,1352,2350,6263,1903,1076,1175,1177,1770,5264,1988,60,334,394,273.0175817132109,Región Centro Sur
HUILA,SALADOBLANCO,2,1,1,0,0,1,1,1,0,1,1,0,1,0,0,NO,NO,NO,NO,SI,NO,SALADOBLANCO,HUILA,41660,HUILA,SALADOBLANCO,2025,11545,1916,9629,938,4976,5914,978,4653,5631,742,779,714,826,2170,683,675,694,640,865,2126,631,19,29,48,454.2422797354405,Región Centro Sur
HUILA,SAN AGUSTÍN,10,7,3,0,0,7,3,9,0,1,3,2,2,3,0,NO,NO,NO,NO,SI,NO,SAN AGUSTÍN,HUILA,41668,HUILA,SAN AGUSTÍN,2025,36382,11792,24590,5675,12791,18466,6117,11799,17916,1827,1893,1840,2802,7616,2488,1656,1751,1736,2647,7439,2687,252,753,1005,1281.941348009131,Región Centro Sur
HUILA,SANTA MARÍA,3,2,1,0,0,2,1,2,0,1,2,0,0,1,0,NO,NO,NO,NO,SI,NO,SANTA MARÍA,HUILA,41676,HUILA,SANTA MARÍA,2025,11445,2630,8815,1264,4638,5902,1366,4177,5543,643,658,620,820,2356,805,691,664,571,795,2158,664,60,873,933,373.0729512648192,Región Centro Sur
HUILA,SUAZA,4,3,1,0,0,3,1,3,0,1,0,1,1,1,1,NO,NO,NO,NO,SI,NO,SUAZA,HUILA,41770,HUILA,SUAZA,2025,24108,4580,19528,2168,10191,12359,2412,9337,11749,1449,1427,1312,1766,4916,1489,1336,1378,1282,1748,4616,1389,9,19,28,447.8787313939221,Región Centro Sur
HUILA,TARQUI,3,2,1,0,0,2,1,2,0,1,3,0,0,0,0,NO,NO,NO,NO,NO,NO,TARQUI,HUILA,41791,HUILA,TARQUI,2025,19213,5815,13398,2790,6952,9742,3025,6446,9471,974,1120,1153,1489,3835,1171,948,1096,1101,1373,3726,1227,4,136,140,388.9907100571068,Región Centro Sur
HUILA,TELLO,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,SI,NO,NO,SI,SI,TELLO,HUILA,41799,HUILA,TELLO,2025,12908,5601,7307,2830,3985,6815,2771,3322,6093,684,750,740,942,2619,1080,570,654,658,824,2438,949,19,110,129,529.2204823552937,Región Centro Sur
HUILA,TERUEL,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,TERUEL,HUILA,41801,HUILA,TERUEL,2025,8792,4593,4199,2265,2279,4544,2328,1920,4248,491,490,460,657,1756,690,435,448,425,601,1680,659,16,47,63,481.9642416939594,Región Centro Sur
HUILA,TESALIA,7,6,1,0,0,6,1,6,0,1,4,1,2,0,0,NO,NO,NO,NO,SI,NO,TESALIA,HUILA,41797,HUILA,TESALIA,2025,11728,5698,6030,2771,3192,5963,2927,2838,5765,610,646,628,838,2294,947,543,595,581,781,2393,872,74,15,89,335.9420218835955,Región Centro Sur
HUILA,TIMANÁ,12,10,1,0,1,10,2,11,0,1,7,4,0,1,0,NO,NO,NO,NO,NO,NO,TIMANÁ,HUILA,41807,HUILA,TIMANÁ,2025,23943,8203,15740,4132,8162,12294,4071,7578,11649,1136,1304,1335,1738,4963,1818,1045,1166,1199,1649,4696,1894,59,294,353,175.9591556388306,Región Centro Sur
HUILA,VILLAVIEJA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,VILLAVIEJA,HUILA,41872,HUILA,VILLAVIEJA,2025,7979,2540,5439,1283,2817,4100,1257,2622,3879,385,377,345,502,1769,722,351,338,310,500,1691,689,16,214,230,499.7741242012548,Región Centro Sur
HUILA,YAGUARÁ,5,4,1,0,0,4,1,4,0,1,3,1,1,0,0,NO,NO,NO,NO,SI,NO,YAGUARÁ,HUILA,41885,HUILA,YAGUARÁ,2025,8398,6967,1431,3447,802,4249,3520,629,4149,354,388,401,620,1841,645,362,374,360,547,1812,694,19,3,22,365.5063329573821,Región Centro Sur
LA GUAJIRA,ALBANIA,8,1,7,0,0,1,7,7,0,1,1,5,2,0,0,NO,NO,NO,SI,NO,SI,ALBANIA,LA GUAJIRA,44035,LA GUAJIRA,ALBANIA,2025,36376,21645,14731,10451,7766,18217,11194,6965,18159,2251,2327,2364,3567,6668,1040,2216,2370,2311,3171,7032,1059,1516,12439,13955,550.0935072014555,Región Caribe
LA GUAJIRA,BARRANCAS,16,7,9,0,0,7,9,15,0,1,8,4,0,4,0,NO,NO,NO,NO,SI,NO,BARRANCAS,LA GUAJIRA,44078,LA GUAJIRA,BARRANCAS,2025,44488,22044,22444,10799,11361,22160,11245,11083,22328,2558,2756,2794,3896,8397,1759,2419,2552,2557,3905,8785,2110,6328,19602,25930,852.3483523140578,Región Caribe
LA GUAJIRA,DIBULLA,2,0,2,0,0,0,2,0,0,2,0,2,0,0,0,SI,SI,NO,SI,SI,SI,DIBULLA,LA GUAJIRA,44090,LA GUAJIRA,DIBULLA,2025,47487,7480,40007,3869,20592,24461,3611,19415,23026,2948,3361,3428,4116,8996,1612,2874,3028,2846,3824,8668,1786,1101,18617,19718,1773.50608694383,Región Caribe
LA GUAJIRA,DISTRACCIÓN,2,0,2,0,0,0,2,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,DISTRACCIÓN,LA GUAJIRA,44098,LA GUAJIRA,DISTRACCIÓN,2025,15873,7953,7920,3834,4218,8052,4119,3702,7821,824,905,918,1539,3122,744,868,897,831,1216,3185,824,385,3889,4274,220.0682201414439,Región Caribe
LA GUAJIRA,EL MOLINO,2,1,1,0,0,1,1,1,0,1,1,0,1,0,0,NO,SI,NO,NO,SI,SI,EL MOLINO,LA GUAJIRA,44110,LA GUAJIRA,EL MOLINO,2025,8741,8282,459,4104,272,4376,4178,187,4365,383,447,465,647,1870,564,379,414,408,611,1873,680,977,54,1031,254.5558215648473,Región Caribe
LA GUAJIRA,FONSECA,28,19,9,0,0,19,9,27,0,1,12,12,2,2,0,SI,SI,NO,SI,SI,SI,FONSECA,LA GUAJIRA,44279,LA GUAJIRA,FONSECA,2025,51998,46452,5546,22685,2994,25679,23767,2552,26319,3228,3265,2943,4033,9898,2312,3026,3026,2706,4117,10707,2737,3377,1633,5010,473.5409048655246,Región Caribe
LA GUAJIRA,HATONUEVO,3,0,3,0,0,0,3,2,0,1,2,1,0,0,0,NO,NO,NO,NO,SI,NO,HATONUEVO,LA GUAJIRA,44378,LA GUAJIRA,HATONUEVO,2025,24792,16034,8758,7843,4530,12373,8191,4228,12419,1529,1605,1570,2241,4670,758,1386,1516,1520,2222,4883,892,3659,7843,11502,232.054788430632,Región Caribe
LA GUAJIRA,LA JAGUA DEL PILAR,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,SI,NO,NO,SI,SI,LA JAGUA DEL PILAR,LA GUAJIRA,44420,LA GUAJIRA,LA JAGUA DEL PILAR,2025,4192,2803,1389,1399,819,2218,1404,570,1974,211,253,279,341,888,246,211,253,253,310,775,172,396,179,575,192.5683862308319,Región Caribe
LA GUAJIRA,MAICAO,46,9,34,1,2,9,37,37,0,9,19,21,4,2,0,NO,SI,NO,SI,SI,SI,MAICAO,LA GUAJIRA,44430,LA GUAJIRA,MAICAO,2025,206963,134995,71968,65819,35253,101072,69176,36715,105891,13533,13876,12887,17198,36501,7077,12582,13013,12261,17829,41255,8951,22415,67747,90162,1762.046062698486,Región Caribe
LA GUAJIRA,MANAURE,5,1,4,0,0,1,4,2,0,3,2,3,0,0,0,NO,NO,NO,SI,SI,SI,MANAURE,LA GUAJIRA,44560,LA GUAJIRA,MANAURE,2025,99991,14149,85842,7026,42244,49270,7123,43598,50721,7823,7878,7068,8278,15405,2818,7347,7544,6965,8589,16619,3657,8063,84589,92652,1568.361587738161,Región Caribe
LA GUAJIRA,RIOHACHA,202,83,109,6,4,83,119,187,0,15,78,72,21,26,5,NO,SI,NO,SI,SI,SI,RIOHACHA,LA GUAJIRA,44001,LA GUAJIRA,RIOHACHA,2025,230407,169865,60542,81308,30660,111968,88557,29882,118439,14387,14612,13491,18699,42820,7959,13983,14279,13201,19544,47344,10088,47570,46360,93930,3276.092984086019,Región Caribe
LA GUAJIRA,SAN JUAN DEL CESAR,34,19,15,0,0,19,15,33,0,1,17,14,0,2,1,SI,SI,NO,SI,SI,SI,SAN JUAN DEL CESAR,LA GUAJIRA,44650,LA GUAJIRA,SAN JUAN DEL CESAR,2025,56829,40680,16149,19573,8429,28002,21107,7720,28827,2759,3038,3123,4460,11376,3246,2660,2927,2953,4414,12068,3805,9537,13638,23175,1265.841194556912,Región Caribe
LA GUAJIRA,URIBIA,18,6,10,1,1,6,12,13,0,5,5,7,2,2,2,NO,NO,NO,SI,SI,SI,URIBIA,LA GUAJIRA,44847,LA GUAJIRA,URIBIA,2025,198368,13353,185015,6175,90496,96671,7178,94519,101697,12345,13168,13209,17516,33462,6971,11212,12499,13403,17938,37406,9239,7706,183316,191022,7248.318918722033,Región Caribe
LA GUAJIRA,URUMITA,6,5,1,0,0,5,1,5,0,1,4,2,0,0,0,NO,SI,NO,NO,SI,SI,URUMITA,LA GUAJIRA,44855,LA GUAJIRA,URUMITA,2025,13016,11767,1249,5637,772,6409,6130,477,6607,660,693,662,946,2583,865,580,697,723,964,2731,912,980,190,1170,254.4323496373541,Región Caribe
LA GUAJIRA,VILLANUEVA,12,8,4,0,0,8,4,11,0,1,7,5,0,0,0,NO,SI,NO,NO,SI,SI,VILLANUEVA,LA GUAJIRA,44874,LA GUAJIRA,VILLANUEVA,2025,34330,32645,1685,15656,1037,16693,16989,648,17637,1780,1938,1877,2504,6554,2040,1807,1964,1847,2490,7134,2395,870,282,1152,278.5602311469938,Región Caribe
MAGDALENA,ALGARROBO,2,0,2,0,0,0,2,1,0,1,0,2,0,0,0,NO,NO,NO,NO,SI,NO,ALGARROBO,MAGDALENA,47030,MAGDALENA,ALGARROBO,2025,17989,11226,6763,5722,3546,9268,5504,3217,8721,1052,1143,1148,1467,3481,977,1049,1115,1060,1308,3278,911,212,113,325,421.9217319281414,Región Caribe
MAGDALENA,ARACATACA,7,1,6,0,0,1,6,6,0,1,2,1,0,4,0,SI,SI,NO,SI,SI,SI,ARACATACA,MAGDALENA,47053,MAGDALENA,ARACATACA,2025,45859,26310,19549,13132,10074,23206,13178,9475,22653,2580,2761,2873,4043,8396,2553,2349,2584,2658,3679,8765,2618,2318,5361,7679,1869.358034150618,Región Caribe
MAGDALENA,ARIGUANÍ,9,5,3,0,1,5,4,8,0,1,4,5,0,0,0,NO,NO,NO,NO,SI,NO,ARIGUANÍ,MAGDALENA,47058,MAGDALENA,ARIGUANÍ,2025,34491,21140,13351,10419,7264,17683,10721,6087,16808,1811,1988,2020,2599,7029,2236,1756,1896,1882,2511,6801,1962,118,74,192,1124.17194873068,Región Caribe
MAGDALENA,CHIBOLO,5,4,1,0,0,4,1,4,0,1,0,3,2,0,0,NO,NO,NO,NO,SI,NO,CHIBOLO,MAGDALENA,47170,MAGDALENA,CHIBOLO,2025,25186,15192,9994,7763,5697,13460,7429,4297,11726,1394,1509,1513,1976,5448,1620,1239,1350,1339,1791,4746,1261,56,138,194,485.0673759674315,Región Caribe
MAGDALENA,CIÉNAGA,72,23,42,4,3,23,49,71,0,1,32,21,10,6,3,SI,NO,NO,SI,SI,SI,CIÉNAGA,MAGDALENA,47189,MAGDALENA,CIÉNAGA,2025,134841,118604,16237,58386,8580,66966,60218,7657,67875,6424,7179,7775,11421,26739,7428,6267,6931,7238,10709,27822,8908,5978,2799,8777,1453.051061908448,Región Caribe
MAGDALENA,CONCORDIA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,NO,NO,CONCORDIA,MAGDALENA,47205,MAGDALENA,CONCORDIA,2025,12035,4376,7659,2300,4017,6317,2076,3642,5718,511,600,643,753,2540,1270,459,524,539,638,2295,1263,38,37,75,115.073736734256,Región Caribe
MAGDALENA,EL BANCO,37,17,20,0,0,17,20,35,0,2,11,12,10,4,0,NO,NO,NO,NO,NO,NO,EL BANCO,MAGDALENA,47245,MAGDALENA,EL BANCO,2025,74942,44058,30884,21553,16191,37744,22505,14693,37198,4058,4334,4369,5907,14073,5003,3808,4165,4160,5457,14214,5394,14758,12282,27040,758.3853897648914,Región Caribe
MAGDALENA,EL PIÑON,2,1,1,0,0,1,1,1,0,1,0,1,0,0,1,NO,NO,NO,NO,SI,NO,EL PIÑÓN,MAGDALENA,47258,MAGDALENA,EL PIÑÓN,2025,25974,7657,18317,3843,9567,13410,3814,8750,12564,1237,1290,1312,1903,5482,2186,1212,1269,1234,1667,5122,2060,2800,6865,9665,535.0688163750297,Región Caribe
MAGDALENA,EL RETÉN,4,1,3,0,0,1,3,3,0,1,1,1,0,2,0,NO,NO,NO,NO,NO,NO,EL RETÉN,MAGDALENA,47268,MAGDALENA,EL RETÉN,2025,22071,16993,5078,8600,2643,11243,8393,2435,10828,1238,1390,1463,1922,4098,1132,1131,1278,1329,1810,4134,1146,3869,2170,6039,259.0007591617362,Región Caribe
MAGDALENA,FUNDACIÓN,42,10,32,0,0,10,32,39,0,3,13,20,4,4,1,SI,SI,NO,SI,SI,SI,FUNDACIÓN,MAGDALENA,47288,MAGDALENA,FUNDACIÓN,2025,75845,63631,12214,30990,6429,37419,32641,5785,38426,3989,4456,4660,6121,14106,4087,3798,4282,4429,5866,15351,4700,2505,7401,9906,943.2041340288074,Región Caribe
MAGDALENA,GUAMAL,7,3,4,0,0,3,4,6,0,1,2,3,0,2,0,NO,NO,NO,NO,SI,NO,GUAMAL,MAGDALENA,47318,MAGDALENA,GUAMAL,2025,30709,8451,22258,4119,11642,15761,4332,10616,14948,1588,1771,1792,1973,5837,2800,1468,1579,1544,1849,5703,2805,57,48,105,553.4064965138404,Región Caribe
MAGDALENA,NUEVA GRANADA,2,0,2,0,0,0,2,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,NUEVA GRANADA,MAGDALENA,47460,MAGDALENA,NUEVA GRANADA,2025,22571,8600,13971,4337,7485,11822,4263,6486,10749,1299,1409,1404,1718,4558,1434,1209,1322,1294,1631,4241,1052,45,19,64,925.3607019477776,Región Caribe
MAGDALENA,PEDRAZA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,PEDRAZA,MAGDALENA,47541,MAGDALENA,PEDRAZA,2025,10666,3088,7578,1557,3976,5533,1531,3602,5133,576,592,580,726,2154,905,512,543,535,665,2048,830,22,4709,4731,337.2923485611417,Región Caribe
MAGDALENA,PIJIÑO DEL CARMEN,2,0,2,0,0,0,2,1,0,1,0,1,1,0,0,NO,NO,NO,NO,SI,NO,PIJIÑO DEL CARMEN,MAGDALENA,47545,MAGDALENA,PIJIÑO DEL CARMEN,2025,13842,6096,7746,3043,4069,7112,3053,3677,6730,843,894,853,992,2638,892,823,851,779,974,2526,777,73,70,143,624.28545273269,Región Caribe
MAGDALENA,PIVIJAY,8,1,7,0,0,1,7,7,0,1,4,3,0,1,0,NO,NO,NO,NO,SI,NO,PIVIJAY,MAGDALENA,47551,MAGDALENA,PIVIJAY,2025,42579,23791,18788,11669,9933,21602,12122,8855,20977,2038,2195,2231,3051,8642,3445,1958,2121,2114,2795,8536,3453,149,20,169,1595.438426620447,Región Caribe
MAGDALENA,PLATO,17,7,10,0,0,7,10,15,0,2,5,9,0,2,1,NO,NO,NO,NO,NO,NO,PLATO,MAGDALENA,47555,MAGDALENA,PLATO,2025,71294,53569,17725,26606,9700,36306,26963,8025,34988,3600,3982,4158,5617,14090,4859,3625,3948,3932,5269,13607,4607,8722,328,9050,1381.055515716842,Región Caribe
MAGDALENA,PUEBLOVIEJO,2,0,2,0,0,0,2,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,PUEBLOVIEJO,MAGDALENA,47570,MAGDALENA,PUEBLOVIEJO,2025,34583,10138,24445,5045,12461,17506,5093,11984,17077,1893,1912,1924,2972,6961,1844,1918,1990,1953,2709,6657,1850,90,2047,2137,684.4146914275005,Región Caribe
MAGDALENA,REMOLINO,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,REMOLINO,MAGDALENA,47605,MAGDALENA,REMOLINO,2025,13084,8207,4877,4020,2634,6654,4187,2243,6430,607,650,671,995,2821,910,619,625,613,976,2666,931,13,0,13,602.1326265586168,Región Caribe
MAGDALENA,SABANAS DE SAN ANGEL,3,0,2,0,1,0,3,2,0,1,0,1,1,1,0,NO,NO,NO,NO,SI,NO,SABANAS DE SAN ÁNGEL,MAGDALENA,47660,MAGDALENA,SABANAS DE SAN ÁNGEL,2025,17856,4617,13239,2336,7261,9597,2281,5978,8259,1062,1138,1116,1307,3719,1255,1070,1074,962,1114,3172,867,346,1618,1964,1255.72707885926,Región Caribe
MAGDALENA,SALAMINA,4,1,3,0,0,1,3,3,0,1,2,1,0,1,0,NO,NO,NO,NO,NO,NO,SALAMINA,MAGDALENA,47675,MAGDALENA,SALAMINA,2025,12258,7925,4333,3835,2302,6137,4090,2031,6121,532,564,588,910,2558,985,500,562,586,853,2607,1013,53,8,61,183.3013179821589,Región Caribe
